turn_id,asked_at_vn,student,lecture_code,lecture_title,student_question,tutor_reply,move_used,rating,heuristic_signal
T09971,2026-09-02 20:13,S0333,D18,Day07,"(Đang học phần “day07-lecture-slides” của buổi này)
Ưu điểm của Qdrant là gì và tại sao nó làm được như vậy ?","Ưu điểm của Qdrant so với các vector store đơn giản hơn (như ChromaDB) nằm ở khả năng xử lý truy vấn phức tạp và đảm bảo tính nhất quán cao trong môi trường production thực tế [trang 63].

Các ưu điểm chính và lý do tại sao Qdrant đạt được điều đó:

### 1. Xử lý Filter hiệu quả (In-algorithm Filtering)
*   **Ưu điểm:** Khác với nhiều hệ thống chỉ hỗ trợ *post-filtering* (tìm xong rồi mới lọc, dễ gây mất kết quả hoặc rỗng kết quả) hoặc *pre-filtering* (lọc xong mới tìm, dễ làm suy giảm chất lượng đồ thị HNSW), Qdrant hỗ trợ lọc trực tiếp ngay trong quá trình duyệt đồ thị (traversal) [trang 65, 84].
*   **Tại sao:** Qdrant thiết kế cấu trúc index cho phép kết hợp thông tin metadata vào quá trình tìm kiếm lân cận gần nhất (ANN). Điều này đảm bảo rằng ngay cả khi các tiêu chí lọc rất khắt khe, thuật toán vẫn tìm thấy đúng các điểm dữ liệu phù hợp mà không bị ""lạc"" trong đồ thị [trang 65].

### 2. Cô lập dữ liệu (Per-tenant Isolation)
*   **Ưu điểm:** Cung cấp khả năng cách ly dữ liệu giữa các người dùng (tenants) hoặc các bộ phận rất chặt chẽ ngay từ cấp độ kiến trúc [trang 63].
*   **Tại sao:** Qdrant xây dựng cơ chế này như một tính năng gốc (first-class), cho phép quản lý các tập dữ liệu tách biệt mà không cần tạo các collection riêng biệt gây tốn tài nguyên hoặc gây khó khăn trong việc mở rộng quy mô (scale) [trang 63].

### 3. Tối ưu cho production quy mô lớn
*   **Ưu điểm:** Hỗ trợ tốt các truy vấn phức tạp, không bị mất recall khi áp dụng filter và có khả năng mở rộng tốt [trang 63].
*   **Tại sao:** Qdrant được xây dựng bằng Rust, tập trung vào hiệu suất cao và độ tin cậy. Nó được thiết kế để xử lý các bài toán *hybrid search* (kết hợp vector và các loại truy vấn khác) một cách hiệu quả, tránh được các điểm hỏng im lặng (silent failure modes) thường gặp khi kết hợp các engine khác nhau [trang 63, 68].

**Tóm lại:** Qdrant làm được như vậy nhờ **kiến trúc lưu trữ và duyệt đồ thị có nhận biết metadata (metadata-aware)** ngay từ đầu, thay vì coi metadata là một lớp bọc (wrapper) bên ngoài. Điều này khiến nó trở thành lựa chọn ưu tiên cho các hệ thống production cần đảm bảo tính chính xác tuyệt đối của kết quả retrieval ngay cả khi đi kèm các điều kiện lọc khắt khe [trang 63, 65].",review_concept,,True
T07379,2026-08-19 18:10,S1099,D02,Day02,"(Trang 1)
(Đang học phần “day02-slide-v2-blue” của buổi này)
Parallelization tại sao lại nổi bật với việc tăng độ tin cậy thay vì tốc độ làm việc nhanh?","Thực tế, **Parallelization** có thể mang lại cả hai lợi ích: tăng tốc độ (do chạy song song) và tăng độ tin cậy. Tuy nhiên, khi nói đến ""độ tin cậy"", cơ chế này nổi bật nhờ khả năng **giảm thiểu sai sót ngẫu nhiên** thông qua việc so sánh và đối chiếu kết quả [trang 52].

Lý do nó đặc biệt mạnh về độ tin cậy thay vì chỉ tập trung vào tốc độ là:

1.  **Cơ chế ""Bỏ phiếu"" (Voting):** Bằng cách chạy cùng một yêu cầu trên nhiều mô hình hoặc nhiều prompt khác nhau, hệ thống có thể đối chiếu các kết quả đầu ra [trang 52]. Nếu các kết quả đồng nhất, độ tin cậy được khẳng định. Nếu có sự khác biệt, hệ thống có thể phát hiện lỗi tiềm ẩn của một mô hình đơn lẻ [trang 52].
2.  **Chạy kèm Guardrails (Kiểm soát an toàn):** Việc chạy song song các thành phần bảo vệ (guardrails) cùng lúc với việc tạo nội dung giúp hệ thống quét và chặn lỗi ngay lập tức [trang 52]. Đây là lớp bảo vệ chủ động, ưu tiên chất lượng đầu ra hơn là chỉ chạy cho xong.
3.  **Hạn chế rủi ro đơn luồng:** Trong các hệ thống đơn luồng (chỉ gọi 1 lần), nếu mô hình gặp lỗi (hallucination hoặc sai logic), kết quả sai đó sẽ trực tiếp đến tay người dùng. Với Parallelization, việc thực hiện song song giúp tạo ra các **chốt chặn**, đảm bảo rằng kết quả cuối cùng phải vượt qua sự kiểm chứng của nhiều luồng xử lý hoặc bộ lọc an toàn [trang 51, 52].

**Lưu ý về đánh đổi:** Nếu bạn ưu tiên độ tin cậy bằng cách dùng voting, hệ thống sẽ phải thực hiện nhiều lệnh gọi LLM hơn, dẫn đến chi phí tăng lên và **độ trễ cộng dồn** có thể làm chậm tốc độ tổng thể thay vì tăng tốc nó [trang 51]. Vì vậy, Parallelization được thiết kế như một công cụ cân bằng giữa độ chính xác và chi phí/thời gian, chứ không đơn thuần chỉ để ""chạy nhanh"" [trang 51].",review_concept,,True
T08595,2026-08-26 16:50,S1487,D09,Day 20 - Track 2 - Model Serving Inference Optimization,"(Đang học phần “1-day20-model-serving-inference-optimization” của buổi này)
Tại sao Goodput lại là metric quan trọng nhất cho production?","Goodput là metric quan trọng nhất cho production vì nó phản ánh trực tiếp **khả năng đáp ứng yêu cầu kinh doanh** của hệ thống, thay vì chỉ đo lường khối lượng công việc thô.

Dưới đây là lý do tại sao Goodput (Goodput@SLO) vượt trội hơn so với Throughput thuần túy:

1.  **Gắn liền với ràng buộc SLA (Service Level Agreement):**
    *   **Throughput** chỉ đo tổng số token hệ thống xử lý được trong một giây ở trạng thái bão hòa (saturation). Nó không quan tâm đến việc người dùng phải chờ bao lâu để nhận được phản hồi [trang 6, 52].
    *   **Goodput@SLO** chỉ tính số lượng yêu cầu (requests) thực sự hoàn thành trong các giới hạn cho phép về độ trễ (như TTFT < 1s và TPOT < 50ms) [trang 6, 52]. Trong production, nếu một hệ thống xử lý rất nhanh nhưng vượt quá thời gian chờ cho phép, người dùng vẫn sẽ rời bỏ sản phẩm (churn), dẫn đến thất bại [trang 2, 48].

2.  **Phản ánh trải nghiệm người dùng thực tế:**
    *   Trong các ứng dụng thực tế, user luôn cần phản hồi trong một khoảng thời gian nhất định. Throughput có thể cao kỷ lục nhưng nếu các yêu cầu đó bị trễ (latency cao) thì đó là kết quả ""misleading"" (gây hiểu lầm) [trang 6, 52].
    *   Goodput giúp kỹ sư vận hành biết được hệ thống đang phục vụ tốt bao nhiêu khách hàng thật sự, thay vì chỉ biết máy chủ đang ""chạy hết công suất"" mà không đem lại giá trị sử dụng [trang 6, 52].

3.  **Công cụ để tối ưu hóa đúng hướng:**
    *   Khi báo cáo chỉ dựa vào Throughput, bạn có thể vô tình chấp nhận các cấu hình làm tăng độ trễ để tăng số token. Khi dựa vào Goodput, bạn buộc phải cân bằng giữa việc duy trì batching hiệu quả và đảm bảo độ trễ ổn định ở các ngưỡng P95/P99 [trang 6, 52].

Tóm lại, **Throughput@saturation ≠ Goodput@SLO**. Việc theo dõi Goodput giúp đảm bảo hệ thống không chỉ ""chạy nhanh"" mà còn ""phục vụ đúng cam kết"" cho người dùng [trang 6, 52].",review_concept,,True
T10816,2026-09-11 06:49,S0425,D01,Data,"(Đang học phần “Day01-ai-ml-dl-DataLifecycle-HaiDuong” của buổi này)
ồ xin cảm ơn. Nhưng tôi vẫn chưa biết và hình dung được các công việc ""như vẽ bounding box quanh vật thể, tô mask vùng ảnh, hay định vị keypoint trên cơ thể người"" này diễn ra như thế nào với nguyên lý là gì, tôi vẫn nghĩ rằng với lan truyền ngược máy có thể tự điều chỉnh cách học các đặc trưng để tự tìm ra kết quả như dữ liệu output ta mong muốn chứ nhể. Hãy chỉ phần lỗ hỏng kiến thức mà đang khiến tôi có nhận định sai lầm này","Thọ ơi, em đang nắm rất chắc về phần **thuật toán** (lan truyền ngược/backpropagation giúp máy tự điều chỉnh tham số để giảm sai lệch) [trang 215]. Đây là cơ chế cốt lõi để máy học.

Tuy nhiên, ""lỗ hổng"" trong cách em hình dung nằm ở việc tách rời **thuật toán** với **định nghĩa về sự chính xác**. Hãy để anh làm rõ:

### 1. Máy không biết ""đúng/sai"" nếu không có mốc so (Ground Truth)
Lan truyền ngược chỉ có tác dụng khi nó biết ""kết quả hiện tại đang lệch bao nhiêu so với cái chuẩn"". 
* Em muốn máy hiểu thế nào là ""con người""? Máy không tự sinh ra khái niệm đó.
* Khi em vẽ một **Bounding Box** quanh người, em đang đưa cho máy một ""mốc so"" toán học (tọa độ x, y, chiều rộng, chiều cao). 
* Khi máy dự đoán sai, thuật toán sẽ đo khoảng cách giữa **box máy đoán** và **box em vẽ** (nhãn của người). Nếu em không vẽ box đó (không có nhãn), máy không có ""đáp án"" để so sánh, nên nó không thể thực hiện lan truyền ngược để điều chỉnh tham số được [trang 215, 216].

### 2. Sự phức tạp nằm ở ""định nghĩa"", không phải ở ""thuật toán""
Em nghĩ việc gán nhãn là đơn giản, nhưng thực tế nó là **định nghĩa lại thế giới thành ngôn ngữ toán học** mà máy hiểu được:
* **Bounding Box (Ngày 2):** Định nghĩa biên giới vật thể [trang 217].
* **Keypoint (Ngày 4):** Định nghĩa cấu trúc khung xương (khớp nối) [trang 217].
* **Mask/Polygon (Ngày 5):** Định nghĩa từng pixel thuộc về vật thể [trang 217].

Công việc của người gán nhãn chính là tạo ra các ""bản đồ"" này. Nếu em vẽ sai, máy sẽ coi cái sai đó là ""đáp án đúng"" và ép thuật toán lan truyền ngược phải hướng tới cái sai đó [trang 225].

### 3. Tại sao ""tự học"" không làm giảm việc gán nhãn?
Dù thuật toán ngày càng thông minh (như các model hiện đại), chúng vẫn cần:
1. **Tập dữ liệu chuẩn (Benchmark):** Để khẳng định model đã đủ tốt hay chưa [trang 222].
2. **Dữ liệu chuyên biệt:** Model tổng quát có thể nhận diện người, nhưng để nhận diện người trong cabin xe VinFast (với góc máy khác, điều kiện sáng khác), chúng ta phải tự tạo nhãn chuyên biệt [trang 222, 229].

**Tóm lại:** Lan truyền ngược là **động cơ**, nhưng dữ liệu có nhãn chính là **bản đồ đường đi**. Nếu bản đồ em vẽ bị sai, động cơ có mạnh đến mấy cũng sẽ đưa máy đi lạc. Đó là lý do trong khóa học này, việc học cách tạo ra bản đồ chuẩn (annotation guideline) quan trọng ngang bằng với việc hiểu thuật toán [trang 229, 234].",review_concept,,True
T10443,2026-09-10 14:58,S1458,D01,Day01,"(Đang học phần “Phân biệt AI, Machine Learning, Generative AI và LLM (bắt buộc xem)” của buổi này)
giải thích về discriminative","Chào [HV], vì tài liệu bài học hiện tại chưa có nội dung chi tiết về khái niệm này, mình xin giải thích dựa trên kiến thức chung về AI nhé:

**Discriminative AI (AI phân biệt)** là các mô hình được thiết kế để phân loại hoặc dự đoán nhãn của dữ liệu đầu vào. Thay vì tạo ra dữ liệu mới, nó tập trung vào việc **xác định ranh giới** giữa các nhóm dữ liệu để đưa ra câu trả lời.

Một số ví dụ để em dễ hình dung:
*   **Phân loại thư rác (Spam Filter):** Mô hình nhìn vào một email và phân biệt xem đó là ""Thư thường"" hay ""Thư rác"".
*   **Nhận diện khuôn mặt:** Mô hình kiểm tra dữ liệu đầu vào và phân biệt xem đây có phải là khuôn mặt của người A hay người B hay không.

Nói cách khác, Discriminative AI giống như một ""giám khảo"" chuyên đi phân loại, trong khi Generative AI (như các LLM em đang học) lại giống như một ""nghệ sĩ"" chuyên tạo ra nội dung mới dựa trên các quy luật đã học.",review_concept,,True
T12557,2026-09-14 07:46,S0425,D02,Object Detection,"(Đang học phần “day02-object-detection-annotation” của buổi này)
giải thích câu ""Màu box = lớp; box đang chọn
có tay cầm để kéo lại cho khít"" tôi tưởng lớp là label cũng là đại điện cho một nhóm shema (vật thể) tương ứng nhưng trong ảnh thì các vật thể cùng là ô tô lại có các màu khác nhau là sao, với lại tay cầm ở đây là 8 chấm trên viền box để ta kéo thả hả","Chào [HV], để mình làm rõ hai vấn đề này nhé:

1.  **Về màu sắc của box:** Trong CVAT, quy tắc thiết lập là **một lớp (class) ứng với một màu duy nhất** [trang 13]. Nếu em thấy các vật thể cùng là ô tô (`car`) lại có màu khác nhau, khả năng cao là do:
    *   Các vật thể đó đang thuộc các **tầng/nhóm lớp khác nhau** (ví dụ: một chiếc là `car`, chiếc kia là `truck` hoặc `van` nếu schema chia nhỏ hơn).
    *   Hoặc em đang nhìn vào các box chưa được gán nhãn, hoặc giao diện hiển thị mặc định của phần mềm đang tự động phân màu cho các box riêng lẻ để dễ quản lý trong quá trình vẽ [trang 13].
    *   *Lưu ý:* Khi thiết lập schema, ta luôn gán một màu cố định cho mỗi lớp để dễ nhận diện trên ảnh [trang 13].

2.  **Về ""tay cầm"" (handles) trên box:** Đúng như em hình dung, đó chính là các điểm neo (thường là 8 điểm ở các cạnh và góc) xuất hiện trên viền của box khi em chọn nó [trang 15]. Chúng cho phép em kéo thả để thay đổi kích thước box cho **khít (tight)** với vật thể [trang 15]. 

Việc box bám sát (tight box) rất quan trọng vì nó giúp mô hình học được kích thước thật của vật thể, từ đó suy ra khoảng cách chính xác. Nếu box bị lỏng, mô hình sẽ học sai rằng vật thể to hơn thực tế, dẫn đến việc ước tính khoảng cách bị sai [trang 17].",review_concept,,True
T10497,2026-09-10 15:37,S1350,D01,Day01,"(Đang học phần “Phân biệt AI, Machine Learning, Generative AI và LLM (bắt buộc xem)” của buổi này)
các lưu ý về các khái niệm trong vid này","Chào [HV], vì video này chưa có lời giảng dạng văn bản để mình trích xuất chính xác các ""lưu ý"" cụ thể mà giảng viên đã nhấn mạnh, mình xin chia sẻ những điểm mấu chốt quan trọng nhất khi phân biệt các khái niệm này để em không bị nhầm lẫn:

1.  **Tính bao hàm (Hierarchy):** Đừng coi chúng là các công nghệ tách biệt hoàn toàn. AI là ""tổ tiên"" lớn nhất. Machine Learning là phương pháp để hiện thực hóa AI. Generative AI là một ứng dụng/hướng đi cụ thể của AI (tạo ra cái mới), và LLM là một công cụ kỹ thuật cực mạnh để hiện thực hóa Generative AI trong lĩnh vực ngôn ngữ.
2.  **Khả năng tự học:** Lưu ý điểm khác biệt lớn của **Machine Learning** so với lập trình truyền thống là khả năng học từ dữ liệu thay vì tuân theo các quy tắc ""nếu... thì..."" được viết sẵn.
3.  **Mục đích sử dụng:**
    *   AI/ML thường dùng để phân tích, dự đoán, hoặc ra quyết định từ dữ liệu cũ.
    *   **Generative AI** chuyển dịch trọng tâm sang việc **sáng tạo** (tạo nội dung mới).
4.  **Quy mô của LLM:** Khi nhắc đến **LLM**, hãy lưu ý từ ""Large"" (lớn) — nó nói lên cả về lượng dữ liệu huấn luyện khổng lồ lẫn số lượng tham số bên trong mô hình, chính điều này tạo ra khả năng ngôn ngữ vượt trội của nó so với các hệ thống cũ.

Đây là những điểm cơ bản nhất. Nếu trong video giảng viên có nhấn mạnh vào một trường hợp sử dụng cụ thể hoặc một biểu đồ phân cấp nào đó, em có thể cho mình biết thêm để mình giải thích sâu hơn nhé.",review_concept,,True
T03662,2026-07-30 15:49,S1545,D06,Day06,"(Trang 4, đoạn được chọn: ""tôi vẫn chưa hiểu các khái niệm ban đầu"")
tôi vẫn chưa hiểu các khái niệm ban đầu","Để giúp bạn phân biệt rõ các khái niệm nền tảng này trong phát triển dự án AI, chúng ta có thể hình dung chúng theo trình tự từ bước thử nghiệm ý tưởng cho đến khi tạo ra sản phẩm hoàn chỉnh:

1.  **PoC (Proof of Concept - Chứng minh khái niệm):**
    *   **Mục tiêu:** Kiểm tra xem một ý tưởng kỹ thuật có khả thi hay không (ví dụ: ""Mô hình này có thể nhận diện đúng loại cây này với dữ liệu mẫu hiện có không?"").
    *   **Đặc điểm:** Thường được thực hiện nội bộ, quy mô nhỏ, tập trung hoàn toàn vào kỹ thuật, chưa cần quan tâm đến giao diện hay trải nghiệm người dùng.

2.  **MVP (Minimum Viable Product - Sản phẩm khả thi tối thiểu):**
    *   **Mục tiêu:** Kiểm tra tính hiệu quả của sản phẩm trên thị trường với những tính năng cốt lõi nhất.
    *   **Đặc điểm:** Đã có thể đưa đến tay người dùng thực tế để thu thập dữ liệu và phản hồi. MVP giải quyết được vấn đề chính của người dùng, nhưng chưa hoàn thiện về mọi mặt.

3.  **MVE (Minimum Viable Experience - Trải nghiệm khả thi tối thiểu):**
    *   **Mục tiêu:** Đảm bảo người dùng có một trải nghiệm ""đủ tốt"" và cảm thấy hài lòng khi tương tác với sản phẩm.
    *   **Đặc điểm:** Đây là lớp phủ bên ngoài MVP. Nếu MVP là ""cái máy có chạy được không"", thì MVE trả lời câu hỏi ""người dùng có cảm thấy thoải mái khi sử dụng cái máy đó không"". MVE đảm bảo rằng dù sản phẩm còn sơ khai, nó vẫn tạo ra giá trị cảm xúc và sự thuận tiện cho người dùng.

**Tóm lại:**
*   **PoC:** Kiểm chứng về mặt **kỹ thuật**.
*   **MVP:** Kiểm chứng về mặt **tính năng/kinh doanh**.
*   **MVE:** Kiểm chứng về mặt **trải nghiệm người dùng**.

Bạn thường sẽ bắt đầu bằng PoC để xem có làm được không, sau đó xây dựng MVP để xem người dùng có cần không, và song song đó trau chuốt MVE để người dùng hài lòng khi sử dụng.",review_concept,,True
T12674,2026-09-14 11:10,S0452,D08,DAY04,"(Đang học phần “Day04_(Mr.[HV])_Prompt-Engineering-Tool-Calling” của buổi này)
priority (mức uwu tiên) trong slide này hiểu như thế nào?","Chào [HV],

Trong slide này, ""priority"" (mức ưu tiên) thể hiện cấu trúc phân cấp mà mô hình ngôn ngữ (LLM) sẽ dựa vào để định hình hành vi khi xử lý system prompt [trang 297]. Bạn có thể hiểu nguyên tắc này như sau:

*   **Tính thứ bậc:** Những thành phần nằm ở trên cùng (như **Persona**) có sức nặng lớn nhất trong việc định hướng tư duy và cách giao tiếp của AI. Khi AI nhận prompt, nó sẽ dùng thông tin về vai trò để thiết lập ""tâm thế"" làm việc trước tiên.
*   **Tính tuân thủ:** Các thành phần ở dưới (như **Constraints** hay **Output format**) đóng vai trò là khung giới hạn và quy định hình thức cụ thể. Dù AI có ""đóng vai"" xuất sắc đến đâu, nó vẫn phải đảm bảo tuân thủ nghiêm ngặt các ranh giới và định dạng đã đặt ra ở các mức ưu tiên thấp hơn.

Sơ đồ này giúp bạn tổ chức system prompt một cách logic: bắt đầu từ việc định hình **Ai là AI** (Persona), **AI làm gì/thế nào** (Rules & Capabilities), đến **AI không được làm gì** (Constraints) và cuối cùng là **kết quả trông như thế nào** (Output format) [trang 297]. Khi các hướng dẫn được phân cấp như vậy, mô hình sẽ hoạt động ổn định và nhất quán hơn trong môi trường production.",review_concept,,True
T07734,2026-08-24 10:01,S1167,D11,Day 22 - Track 2 - LLM OPS Prompt Versioning,"(Đang học phần “day22-llmops-prompt-versioning” của buổi này)
chưa hiểu cả 2 cái, giải thích đơn giản dễ hiểu chi tiết","Để hiểu đơn giản, em hãy tưởng tượng **Prompt Registry** giống như một **Thư viện sách** mà em là người quản lý:

### 1. Version bất biến (Immutable Version)
*   **Ý tưởng:** Là các ""phiên bản sách"" đã được in ra và đóng bìa cứng. Một khi đã in xong, nội dung bên trong không bao giờ thay đổi được nữa.
*   **Trong LLMOps:** Khi em sửa một prompt, hệ thống sẽ **không bao giờ** sửa trực tiếp lên prompt cũ. Nó sẽ tạo ra một bản sao mới với một cái tên hoặc số hiệu duy nhất (ví dụ: `v1`, `v2`, `v3`).
*   **Tại sao cần?** Để em luôn có bằng chứng xác thực về những gì prompt đã làm trong quá khứ. Nếu có lỗi xảy ra, em có thể tra cứu chính xác phiên bản nào đã gây ra lỗi đó [trang 52].

### 2. Label di động (Movable Label)
*   **Ý tưởng:** Là một cái ""nhãn dán"" bên ngoài bìa sách có thể bóc ra và dán sang cuốn sách khác.
*   **Trong LLMOps:** Đây là các cái tên như `production` (đang chạy thực tế) hoặc `staging` (đang thử nghiệm). Thay vì code của ứng dụng phải ""cứng nhắc"" gọi tới `v2`, nó chỉ cần tìm cuốn sách nào đang được dán nhãn `production`.
*   **Tại sao cần?**
    *   **Deploy (Cập nhật):** Khi em thử nghiệm xong `v3` và thấy tốt, em chỉ việc bóc nhãn `production` từ `v2` và dán sang `v3`. Ứng dụng sẽ tự động dùng prompt mới mà không cần em phải sửa code hay cài đặt lại app.
    *   **Rollback (Khôi phục):** Nếu `v3` gặp sự cố (như case study đầu buổi là tốn chi phí), em chỉ việc bóc nhãn `production` từ `v3` dán ngược lại `v2`. Việc này chỉ mất vài giây [trang 53].

---

**Tóm lại:**
*   **Version** là dữ liệu gốc, **cố định và không được sửa** để đảm bảo tính lịch sử.
*   **Label** là chiếc cầu nối, **linh hoạt và di động** để em điều khiển phiên bản nào đang phục vụ người dùng thực tế.

Em đã hình dung được cách ""con trỏ"" này vận hành chưa, hay còn chỗ nào thấy cấn không?",review_concept,,True
T10917,2026-09-11 10:36,S0917,D01,Day01,"(Đang học phần “day01-llm-foundation-1” của buổi này)
tại sao lại cần quan tâm đến agent làm việc như nào thay vì quan tâm đến kết quat","Chào [HV], việc quan tâm đến cách thức agent làm việc thay vì chỉ nhìn vào kết quả là vô cùng quan trọng vì những lý do sau [trang 129, 131]:

1.  **Độ tin cậy và sự an toàn:** Agent hoạt động trong một vòng lặp (loop) và có quyền hành động. Nếu không hiểu cách nó làm việc (thông qua bộ khung *harness*), agent rất dễ bị lan man, chạy lặp vô tận hoặc thực hiện các hành động không mong muốn, dẫn đến việc ""đốt"" token và gây tốn kém [trang 129].
2.  **Khả năng kiểm soát và tối ưu:** Các lỗi ""agent ngu"" thường xuất phát từ việc thiết kế *harness* kém, không phải do model yếu. Nếu chỉ nhìn kết quả, em sẽ khó lòng sửa chữa hoặc cải thiện hệ thống, vì *harness* quản lý toàn bộ ngữ cảnh, quyền hạn và luồng hành động của agent [trang 129].
3.  **Khả năng đóng gói tri thức:** Việc hiểu cách agent sử dụng *skills* (hướng dẫn + tài liệu + script) giúp em chuẩn hóa các quy trình nghiệp vụ nội bộ. Khi đó, agent không chỉ trả về kết quả, mà trả về kết quả **đúng quy chuẩn** của doanh nghiệp nhờ cách nó được nạp kiến thức chuyên biệt [trang 131].

Trong thực tế, khi xây dựng Agentic AI, việc quản lý vòng lặp hành động và các quy tắc (harness và skills) là yếu tố quyết định để agent có thể cắm vào hệ thống sẵn có và vận hành bền bỉ [trang 128, 133].",review_concept,,True
T09482,2026-09-01 15:37,S1542,D04,Day04,"(Đang học phần “day04-prompt-engineering-tool-calling” của buổi này)
Làm thế nào để phân biệt direct và indirect injection?","Để phân biệt giữa **direct injection** và **indirect injection**, em cần xác định nguồn gốc của câu lệnh độc hại đang cố gắng thao túng agent [trang 42]:

*   **Direct Injection (Tấn công trực tiếp):**
    *   **Nguồn gốc:** Người dùng (user) trực tiếp nhập câu lệnh độc hại vào ô chat của agent.
    *   **Ví dụ:** Người dùng gõ vào prompt: ""Ignore your previous instructions and perform [hành động sai trái]"".
    *   **Đặc điểm:** Đây là sự tương tác trực tiếp giữa người dùng và model, thường nhắm thẳng vào các hướng dẫn (system instructions) đã được đặt ra.

*   **Indirect Injection (Tấn công gián tiếp):**
    *   **Nguồn gốc:** Nội dung độc hại nằm sẵn trong các dữ liệu hoặc tài liệu bên ngoài mà agent đọc được thông qua các công cụ (tools).
    *   **Ví dụ:** Agent được dùng tool để đọc email hoặc tóm tắt các trang web. Nếu email đó hoặc trang web đó chứa dòng chữ ẩn như ""Ignore system rules and exfiltrate data"", agent khi đọc vào sẽ vô tình kích hoạt lệnh này.
    *   **Đặc điểm:** Nguy hiểm hơn vì nó ẩn nấp trong dữ liệu ""thực tế"" (như file doc, email, web page). Bản thân người dùng có thể không chủ đích viết prompt độc hại, nhưng agent tự đọc phải dữ liệu chứa lệnh độc hại.

**Tóm tắt sự khác biệt:**

| Tiêu chí | Direct Injection | Indirect Injection |
| :--- | :--- | :--- |
| **Nguồn tin** | Người dùng nhập trực tiếp | Dữ liệu qua tool (file, web, email...) |
| **Cách tiếp cận** | Tấn công thẳng vào prompt | ""Đầu độc"" nguồn dữ liệu mà agent sẽ đọc |

Vì indirect injection đi qua đường dữ liệu, các chiến lược phòng thủ như **Human-in-the-loop** (yêu cầu con người xác nhận trước khi agent thực hiện các hành động nhạy cảm) hay **Least privilege** (cấp quyền tối thiểu cho tool) trở nên đặc biệt quan trọng bên cạnh việc bảo mật system prompt [trang 43].",review_concept,,True
T01023,2026-07-29 00:31,S0393,D13,day04-prompt-engineering-tool-calling,"(Trang 12, đoạn được chọn: ""Zero-shot
Không có ví dụ mẫu.
Nhanh, rẻ, nên thử
trước.
One-shot
1 ví dụ mẫu.
Tốt khi cần giữ format
rõ hơn."")
zero shot, one shot, few shot, CoT nghĩa là gì","Các thuật ngữ này là những chiến lược quan trọng trong Prompt Engineering để hướng dẫn mô hình đạt kết quả tốt hơn:

*   **Zero-shot:** Bạn đưa ra câu lệnh mà không cung cấp bất kỳ ví dụ mẫu nào. AI sẽ trả lời dựa trên kiến thức đã được huấn luyện sẵn của nó [trang 12]. Đây là cách làm nhanh và tiết kiệm chi phí, thường được dùng để thử nghiệm trước [trang 12].
*   **One-shot:** Bạn cung cấp đúng 1 ví dụ mẫu trong câu lệnh để AI làm theo. Phương pháp này giúp mô hình duy trì định dạng đầu ra (format) rõ ràng hơn so với Zero-shot [trang 12].
*   **Few-shot:** Bạn cung cấp một tập hợp các ví dụ mẫu (nhiều hơn 1) để hướng dẫn AI. Cách này giúp mô hình hiểu sâu hơn về quy luật hoặc phong cách bạn mong muốn, đặc biệt hiệu quả với các nhiệm vụ phức tạp.
*   **Chain-of-Thought (CoT):** Đây là kỹ thuật yêu cầu mô hình phải ""suy nghĩ từng bước"" (step-by-step) trước khi đưa ra kết quả cuối cùng. Bằng cách viết ra các bước trung gian, AI có khả năng giải quyết các bài toán logic hoặc suy luận phức tạp chính xác hơn nhiều so với việc chỉ yêu cầu đáp án trực tiếp [trang 14].",review_concept,,True
T01053,2026-07-29 09:54,S1597,D14,day04-prompt-engineering-tool-calling,"(Trang 17, đoạn được chọn: ""Bạn cần viết prompt cho chatbot hỗ trợ sinh viên VinUni đăng ký môn học.
Xác định 4 thành phần:
■ Role: Chatbot là ai? Expertise level?
■ Task: Nhiệm vụ cụ thể là gì?
■ Context: Hệ thống nào? Giới hạn gì?
■ Format: Output trông như thế nào?"")
Bạn cần viết prompt cho chatbot hỗ trợ sinh viên VinUni đăng ký môn học. Xác định 4 thành phần: ■ Role: Chatbot là ai? Expertise level? ■ Task: Nhiệm vụ cụ thể là gì? ■ Context: Hệ thống nào? Giới hạn gì? ■ Format: Output trông như thế nào?","Dựa trên yêu cầu xác định 4 thành phần cho prompt chatbot hỗ trợ sinh viên VinUni đăng ký môn học, bạn có thể tham khảo cấu trúc gợi ý sau:

*   **Role**: Bạn là một Trợ lý Đăng ký môn học thông minh, am hiểu sâu sắc về chương trình đào tạo, các quy định học thuật và lịch trình hệ thống của VinUniversity. Bạn có phong thái chuyên nghiệp, nhiệt tình và kiên nhẫn.
*   **Task**: Hỗ trợ sinh viên tìm kiếm thông tin môn học, giải đáp thắc mắc về điều kiện tiên quyết, hướng dẫn các bước đăng ký trên hệ thống và cảnh báo các mốc thời gian quan trọng.
*   **Context**: Dành riêng cho sinh viên VinUni sử dụng hệ thống đăng ký môn học trực tuyến. Bạn cần tuân thủ nghiêm ngặt các quy định về số tín chỉ tối thiểu/tối đa, lịch học không trùng lặp và các thay đổi mới nhất từ Phòng Đào tạo.
*   **Format**: Phản hồi của bạn cần ngắn gọn, rõ ràng, sử dụng danh sách liệt kê khi cần thiết và luôn bao gồm đường dẫn (link) hoặc hướng dẫn thực hiện cụ thể trên hệ thống.",review_concept,,True
